# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Sun Jun 11 18:07:45 CEST 2023
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.60000 1.3160927296 2.5212664132    1.315  0.837  3.6979  3.464    3  0.000  0.452     0.00     0.00     0.00     0.00     0.00 -1 -7.57e-13      0.00 7.021e-01 2.827e-01 2.267e-03 1.161e-03 6.684e-03 -1.000 1.522e-02 2.678 4.576 3.871 2.951 2.396 1.956 1.325 0.817 0.748
0.0152 0.01508 9.60000 1.3185259104 2.5215366365    1.318  0.889  3.6961  3.405    3  0.000  0.430     0.00     0.00     0.00     0.00     0.00 -1 -9.06e-13      0.00 6.991e-01 2.857e-01 2.163e-03 1.291e-03 6.692e-03 -1.000 1.525e-02 2.548 4.480 3.758 2.829 2.270 1.826 1.189 0.675 0.605
0.0152 0.01508 9.60000 1.3207654953 2.5217843478    1.320  0.942  3.6943  3.346    3  0.000  0.417     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-12      0.00 6.966e-01 2.881e-01 2.096e-03 1.375e-03 6.697e-03 -1.000 1.529e-02 2.416 4.381 3.643 2.705 2.141 1.694 1.051 0.532 0.462
0.0152 0.01508 9.60000 1.3227421045 2.5220021712    1.322  0.993  3.6925  3.288    3  0.000  0.409     0.00     0.00     0.00     0.00     0.00 -1  -1.3e-12      0.00 6.948e-01 2.898e-01 2.056e-03 1.426e-03 6.701e-03 -1.000 1.532e-02 2.287 4.286 3.532 2.585 2.017 1.566 0.916 0.392 0.321
0.0152 0.01508 9.60000 1.3245985508 2.5222060719    1.324  1.046  3.6906  3.228    3  0.000  0.404     0.00     0.00     0.00     0.00     0.00 -1 -1.57e-12      0.00 6.936e-01 2.910e-01 2.031e-03 1.458e-03 6.703e-03 -1.000 1.535e-02 2.154 4.188 3.417 2.460 1.888 1.433 0.776 0.247 0.175
0.0152 0.01508 9.60000 1.3261468410 2.5223756247    1.325  1.095  3.6888  3.172    3  0.000  0.401     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-12      0.00 6.929e-01 2.918e-01 2.016e-03 1.476e-03 6.705e-03 -1.000 1.530e-02 2.032 4.101 3.313 2.347 1.769 1.311 0.647 0.113 0.040
0.0152 0.01508 9.60000 1.3275799751 2.5225321614    1.327  1.145  3.6868  3.115    3  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1 -2.22e-12      0.00 6.925e-01 2.922e-01 2.007e-03 1.488e-03 6.706e-03 -1.000 1.529e-02 1.907 4.016 3.209 2.233 1.650 1.188 0.517 -0.024 -0.097
0.0152 0.01508 9.60000 1.3288346529 2.5226688873    1.328  1.193  3.6848  3.060    3  0.000  0.398     0.00     0.00     0.00     0.00     0.00 -1 -2.63e-12      0.00 6.922e-01 2.924e-01 2.001e-03 1.495e-03 6.707e-03 -1.000 1.532e-02 1.788 3.937 3.111 2.125 1.536 1.069 0.391 -0.155 -0.229
0.0152 0.01508 9.60000 1.3299466372 2.5227898154    1.329  1.239  3.6827  3.005    3  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -3.11e-12      0.00 6.921e-01 2.926e-01 1.998e-03 1.499e-03 6.707e-03 -1.000 1.530e-02 1.673 3.862 3.016 2.020 1.426 0.954 0.268 -0.284 -0.359
0.0152 0.01508 9.60000 1.3309317827 2.5228967558    1.330  1.284  3.6807  2.953    3  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1 -3.65e-12      0.00 6.921e-01 2.926e-01 1.996e-03 1.501e-03 6.707e-03 -1.000 1.527e-02 1.560 3.790 2.923 1.918 1.318 0.843 0.149 -0.408 -0.485
0.0152 0.01508 9.60000 1.3318063021 2.5229915349    1.331  1.327  3.6787  2.901    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -4.27e-12      0.00 6.921e-01 2.926e-01 1.995e-03 1.502e-03 6.708e-03 -1.000 1.527e-02 1.451 3.722 2.836 1.821 1.216 0.736 0.034 -0.530 -0.607
0.0152 0.01508 9.60000 1.3326114416 2.5230786683    1.332  1.371  3.6765  2.849    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -5.01e-12      0.00 6.921e-01 2.926e-01 1.994e-03 1.503e-03 6.708e-03 -1.000 1.527e-02 1.342 3.657 2.749 1.724 1.112 0.628 -0.082 -0.652 -0.731
0.0152 0.01508 9.60000 1.3333516121 2.5231586639    1.332  1.415  3.6743  2.797    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -5.86e-12      0.00 6.921e-01 2.926e-01 1.994e-03 1.503e-03 6.708e-03 -1.000 1.527e-02 1.233 3.594 2.663 1.628 1.010 0.521 -0.197 -0.774 -0.854
0.0152 0.01508 9.60000 1.3340060711 2.5232293110    1.333  1.456  3.6722  2.748    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1  -6.8e-12      0.00 6.921e-01 2.926e-01 1.993e-03 1.504e-03 6.709e-03 -1.000 1.527e-02 1.131 3.535 2.583 1.538 0.914 0.421 -0.305 -0.889 -0.971
0.0152 0.01508 9.60000 1.3346235752 2.5232958959    1.333  1.496  3.6701  2.699    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -7.89e-12      0.00 6.921e-01 2.926e-01 1.992e-03 1.505e-03 6.709e-03 -1.000 1.527e-02 1.029 3.478 2.503 1.448 0.819 0.321 -0.414 -1.004 -1.087
0.0152 0.01508 9.60000 1.3352000713 2.5233579949    1.334  1.532  3.6681  2.656    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1    -9e-12      0.00 6.921e-01 2.926e-01 1.992e-03 1.505e-03 6.709e-03 -1.000 1.527e-02 0.939 3.430 2.435 1.371 0.736 0.233 -0.509 -1.105 -1.189
0.0152 0.01508 9.60000 1.3357965946 2.5234221864    1.335  1.567  3.6662  2.613    3  0.000  0.396     0.00     0.00     0.00     0.00     0.00 -1 -1.02e-11      0.00 6.921e-01 2.926e-01 1.991e-03 1.506e-03 6.709e-03 -1.000 1.527e-02 0.852 3.383 2.368 1.295 0.654 0.147 -0.602 -1.204 -1.290
0.0152 0.01508 9.60000 1.3363132477 2.5234777299    1.335  1.588  3.6651  2.588    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.11e-11      0.00 6.922e-01 2.926e-01 1.991e-03 1.506e-03 6.710e-03 -1.000 1.527e-02 0.799 3.354 2.328 1.249 0.605 0.096 -0.658 -1.263 -1.350
0.0152 0.01508 9.60000 1.3366564512 2.5235145991    1.335  1.571  3.6663  2.610    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.05e-11      0.00 6.922e-01 2.926e-01 1.990e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.842 3.371 2.358 1.285 0.645 0.138 -0.611 -1.213 -1.298
0.0152 0.01508 9.60000 1.3371328115 2.5235657369    1.336  1.537  3.6686  2.654    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -9.24e-12      0.00 6.922e-01 2.926e-01 1.990e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.928 3.407 2.418 1.356 0.723 0.221 -0.519 -1.113 -1.197
0.0152 0.01508 9.60000 1.3371624947 2.5235689220    1.336  1.534  3.6688  2.657    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -9.14e-12      0.00 6.922e-01 2.926e-01 1.990e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.934 3.409 2.422 1.361 0.728 0.227 -0.512 -1.106 -1.190
0.0152 0.01508 9.60000 1.3372397423 2.5235772103    1.336  1.540  3.6685  2.650    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -9.28e-12      0.00 6.922e-01 2.926e-01 1.990e-03 1.507e-03 6.710e-03 -1.000 1.527e-02 0.920 3.402 2.411 1.348 0.715 0.213 -0.528 -1.123 -1.207
0.0152 0.01508 9.60000 1.3377596140 2.5236329610    1.336  1.585  3.6659  2.594    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-11      0.00 6.922e-01 2.926e-01 1.989e-03 1.508e-03 6.710e-03 -1.000 1.527e-02 0.807 3.345 2.327 1.252 0.611 0.103 -0.648 -1.251 -1.337
0.0152 0.01508 9.60000 1.3382922411 2.5236900279    1.337  1.632  3.6632  2.537    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-11      0.00 6.922e-01 2.926e-01 1.989e-03 1.508e-03 6.710e-03 -1.000 1.527e-02 0.691 3.287 2.241 1.153 0.504 -0.010 -0.771 -1.382 -1.470
0.0152 0.01508 9.60000 1.3387759924 2.5237418130    1.337  1.676  3.6606  2.482    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.52e-11      0.00 6.922e-01 2.926e-01 1.988e-03 1.509e-03 6.710e-03 -1.000 1.527e-02 0.579 3.237 2.159 1.058 0.400 -0.120 -0.891 -1.510 -1.600
0.0152 0.01508 9.60000 1.3392233849 2.5237896675    1.338  1.721  3.6579  2.427    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -1.79e-11      0.00 6.922e-01 2.926e-01 1.988e-03 1.509e-03 6.711e-03 -1.000 1.527e-02 0.468 3.204 2.085 0.965 0.298 -0.229 -1.010 -1.637 -1.729
0.0152 0.01508 9.60000 1.3396384716 2.5238340337    1.338  1.766  3.6552  2.371    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -2.11e-11      0.00 6.922e-01 2.926e-01 1.987e-03 1.510e-03 6.711e-03 -1.000 1.527e-02 0.356 3.172 2.011 0.873 0.196 -0.338 -1.130 -1.765 -1.858
0.0152 0.01508 9.60000 1.3400149345 2.5238742442    1.338  1.810  3.6524  2.316    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -2.49e-11      0.00 6.922e-01 2.925e-01 1.987e-03 1.510e-03 6.711e-03 -1.000 1.527e-02 0.246 3.143 1.939 0.783 0.095 -0.445 -1.248 -1.891 -1.986
0.0152 0.01508 9.60000 1.3403627872 2.5239113758    1.338  1.854  3.6496  2.262    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-11      0.00 6.922e-01 2.925e-01 1.987e-03 1.511e-03 6.711e-03 -1.000 1.527e-02 0.136 3.116 1.868 0.694 -0.005 -0.552 -1.366 -2.017 -2.114
0.0152 0.01508 9.60000 1.3406907320 2.5239463620    1.339  1.898  3.6468  2.206    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1 -3.46e-11      0.00 6.922e-01 2.925e-01 1.986e-03 1.511e-03 6.711e-03 -1.000 1.527e-02 0.025 3.092 1.799 0.605 -0.104 -0.659 -1.485 -2.145 -2.244
0.0152 0.01508 9.60000 1.3409844637 2.5239776815    1.339  1.941  3.6440  2.151    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-11      0.00 6.922e-01 2.925e-01 1.986e-03 1.511e-03 6.711e-03 -1.000 1.527e-02 -0.084 3.071 1.732 0.520 -0.201 -0.764 -1.601 -2.269 -2.371
0.0152 0.01508 9.60000 1.3412533998 2.5240063434    1.339  1.985  3.6411  2.097    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -4.78e-11      0.00 6.922e-01 2.925e-01 1.986e-03 1.511e-03 6.711e-03 -1.000 1.527e-02 -0.191 3.051 1.667 0.435 -0.296 -0.868 -1.717 -2.394 -2.497
0.0152 0.01508 9.60000 1.3414999247 2.5240326051    1.339  2.027  3.6382  2.042    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -5.61e-11      0.00 6.922e-01 2.925e-01 1.986e-03 1.512e-03 6.712e-03 -1.000 1.527e-02 -0.298 3.035 1.604 0.353 -0.390 -0.970 -1.831 -2.517 -2.622
0.0152 0.01508 9.60000 1.3417307138 2.5240571806    1.339  2.071  3.6353  1.987    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -6.61e-11      0.00 6.922e-01 2.925e-01 1.985e-03 1.512e-03 6.712e-03 -1.000 1.527e-02 -0.407 3.015 1.542 0.270 -0.483 -1.074 -1.947 -2.641 -2.749
0.0152 0.01508 9.60000 1.3419369459 2.5240791328    1.339  2.113  3.6324  1.934    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -7.75e-11      0.00 6.922e-01 2.925e-01 1.985e-03 1.512e-03 6.712e-03 -1.000 1.527e-02 -0.512 2.974 1.482 0.187 -0.573 -1.172 -2.058 -2.756 -2.869
0.0152 0.01508 9.60000 1.3421335220 2.5241000500    1.339  2.156  3.6294  1.878    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -9.12e-11      0.00 6.922e-01 2.925e-01 1.985e-03 1.512e-03 6.712e-03 -1.000 1.527e-02 -0.620 2.930 1.420 0.102 -0.666 -1.273 -2.172 -2.874 -2.992
0.0152 0.01508 9.60000 1.3423092365 2.5241187414    1.339  2.198  3.6264  1.825    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-10      0.00 6.922e-01 2.925e-01 1.985e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -0.725 2.886 1.361 0.022 -0.752 -1.369 -2.281 -2.988 -3.111
0.0152 0.01508 9.60000 1.3424733877 2.5241361977    1.339  2.240  3.6234  1.770    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -1.25e-10      0.00 6.922e-01 2.925e-01 1.985e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -0.830 2.839 1.300 -0.059 -0.840 -1.466 -2.392 -3.102 -3.232
0.0152 0.01508 9.60000 1.3426250219 2.5241523185    1.339  2.282  3.6203  1.716    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -1.47e-10      0.00 6.922e-01 2.925e-01 1.985e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -0.935 2.791 1.239 -0.140 -0.928 -1.562 -2.502 -3.217 -3.352
0.0152 0.01508 9.60000 1.3427649736 2.5241671936    1.339  2.324  3.6173  1.662    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -1.039 2.742 1.180 -0.217 -1.012 -1.657 -2.611 -3.331 -3.472
0.0152 0.01508 9.60000 1.3428944349 2.5241809505    1.339  2.365  3.6142  1.608    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -1.143 2.691 1.120 -0.295 -1.095 -1.751 -2.720 -3.444 -3.592
0.0152 0.01508 9.60000 1.3430134058 2.5241935900    1.339  2.406  3.6111  1.555    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -2.36e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -1.246 2.643 1.062 -0.370 -1.178 -1.844 -2.827 -3.557 -3.711
0.0152 0.01508 9.60000 1.3431229591 2.5242052267    1.339  2.447  3.6079  1.501    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -2.76e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -1.348 2.594 1.005 -0.442 -1.257 -1.935 -2.934 -3.669 -3.830
0.0152 0.01508 9.60000 1.3432261944 2.5242161903    1.339  2.489  3.6048  1.447    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1 -3.23e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.513e-03 6.712e-03 -1.000 1.527e-02 -1.451 2.590 0.957 -0.508 -1.336 -2.030 -3.044 -3.788 -3.954
0.0152 0.01508 9.60000 1.3433185816 2.5242260002    1.338  2.528  3.6016  1.395    3  0.000  0.394    10.07     7.37     5.23     3.98     3.23  4 -3.77e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -1.551 2.593 0.914 -0.569 -1.412 -2.121 -3.151 -3.903 -4.075
0.0152 0.01508 9.60000 1.3434040546 2.5242350746    1.338  2.568  3.5984  1.342    3  0.000  0.394    11.22     8.11     5.72     4.36     3.55  4 -4.39e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -1.650 2.594 0.873 -0.626 -1.483 -2.211 -3.258 -4.019 -4.195
0.0152 0.01508 9.60000 1.3434858322 2.5242437553    1.338  2.609  3.5952  1.288    3  0.000  0.394    12.52     8.93     6.28     4.80     3.90  4 -5.13e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -1.752 2.590 0.832 -0.682 -1.553 -2.304 -3.367 -4.137 -4.318
0.0152 0.01508 9.60000 1.3435586691 2.5242514860    1.337  2.647  3.5919  1.237    3  0.000  0.394    13.91     9.81     6.87     5.25     4.27  4 -5.96e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -1.849 2.591 0.796 -0.734 -1.619 -2.391 -3.472 -4.250 -4.436
0.0152 0.01508 9.60000 1.3436279297 2.5242588362    1.337  2.687  3.5886  1.184    3  0.000  0.394    15.50    10.79     7.52     5.76     4.68  4 -6.94e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -1.947 2.591 0.763 -0.781 -1.681 -2.479 -3.578 -4.365 -4.556
0.0152 0.01508 9.60000 1.3436936140 2.5242658061    1.337  2.726  3.5853  1.131    3  0.000  0.394    17.27    11.87     8.24     6.32     5.14  4 -8.09e-10      0.00 6.922e-01 2.925e-01 1.984e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -2.046 2.587 0.730 -0.825 -1.741 -2.568 -3.685 -4.481 -4.677
0.0152 0.01508 9.60000 1.3437521458 2.5242720164    1.336  2.764  3.5820  1.080    3  0.000  0.394    19.17    13.02     9.00     6.91     5.62  3 -9.37e-10      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -2.140 2.588 0.704 -0.864 -1.796 -2.651 -3.787 -4.591 -4.792
0.0152 0.01508 9.60000 1.3438076973 2.5242779098    1.336  2.802  3.5786  1.028    3  0.000  0.394    21.30    14.29     9.84     7.56     6.16  3 -1.09e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -2.234 2.587 0.681 -0.896 -1.846 -2.733 -3.890 -4.703 -4.909
0.0152 0.01508 9.60000 1.3438603878 2.5242834993    1.335  2.840  3.5751  0.976    3  0.000  0.394    23.70    15.70    10.76     8.29     6.75  3 -1.26e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -2.330 2.584 0.665 -0.918 -1.889 -2.816 -3.995 -4.816 -5.027
0.0152 0.01508 9.60000 1.3439204693 2.5242898721    1.334  2.887  3.5708  0.912    3  0.000  0.394    27.03    17.64    12.02     9.28     7.56  3 -1.52e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.712e-03 -1.000 1.527e-02 -2.447 2.587 0.650 -0.942 -1.938 -2.916 -4.124 -4.954 -5.173
0.0152 0.01508 9.60000 1.3439748287 2.5242956374    1.333  2.932  3.5664  0.849    3  0.000  0.394    30.74    19.76    13.40    10.36     8.44  3 -1.81e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -2.560 2.587 0.652 -0.941 -1.968 -3.007 -4.250 -5.089 -5.315
0.0152 0.01508 9.60000 1.3440252542 2.5243009851    1.332  2.977  3.5620  0.786    3  0.000  0.394    34.95    22.13    14.93    11.56     9.42  3 -2.17e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -2.672 2.587 0.658 -0.934 -1.993 -3.097 -4.375 -5.223 -5.456
0.0152 0.01508 9.60000 1.3440718651 2.5243059278    1.331  3.021  3.5575  0.723    3  0.000  0.394    39.69    24.77    16.63    12.89    10.51  3 -2.59e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -2.782 2.587 0.678 -0.908 -2.006 -3.180 -4.499 -5.356 -5.596
0.0152 0.01508 9.60000 1.3441152573 2.5243105288    1.330  3.064  3.5530  0.662    3  0.000  0.394    45.05    27.70    18.50    14.37    11.72  2 -3.08e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -2.891 2.586 0.709 -0.868 -2.008 -3.258 -4.621 -5.487 -5.735
0.0152 0.01508 9.60000 1.3441551924 2.5243147629    1.329  3.107  3.5484  0.600    3  0.000  0.394    51.09    30.96    20.57    16.01    13.05  2 -3.67e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -2.998 2.586 0.749 -0.814 -2.001 -3.330 -4.743 -5.617 -5.873
0.0152 0.01508 9.60000 1.3441929817 2.5243187693    1.327  3.150  3.5438  0.538    3  0.000  0.394    58.00    34.63    22.90    17.84    14.56  2 -4.37e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -3.106 2.584 0.807 -0.736 -1.980 -3.391 -4.865 -5.747 -6.011
0.0152 0.01508 9.60000 1.3442276716 2.5243224468    1.326  3.193  3.5392  0.477    3  0.000  0.394    65.72    38.66    25.44    19.86    16.20  2 -5.19e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -3.211 2.585 0.877 -0.646 -1.951 -3.447 -4.986 -5.875 -6.147
0.0152 0.01508 9.60000 1.3442604542 2.5243259220    1.324  3.234  3.5344  0.415    3  0.000  0.394    74.47    43.18    28.26    22.10    18.04  2 -6.17e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.514e-03 6.713e-03 -1.000 1.527e-02 -3.316 2.587 0.973 -0.523 -1.903 -3.487 -5.106 -6.002 -6.283
0.0152 0.01508 9.60000 1.3442909718 2.5243291568    1.322  3.275  3.5297  0.354    3  0.000  0.394    84.33    48.18    31.39    24.58    20.07  2 -7.31e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.515e-03 6.713e-03 -1.000 1.527e-02 -3.418 2.590 1.075 -0.393 -1.851 -3.521 -5.226 -6.127 -6.417
0.0152 0.01508 9.60000 1.3443195820 2.5243321894    1.320  3.316  3.5248  0.294    3  0.000  0.394    95.44    53.74    34.83    27.33    22.32  2 -8.67e-09      0.00 6.922e-01 2.925e-01 1.983e-03 1.515e-03 6.713e-03 -1.000 1.527e-02 -3.520 2.593 1.210 -0.223 -1.776 -3.524 -5.344 -6.250 -6.550
0.0152 0.01508 9.60000 1.3443458080 2.5243349691    1.317  3.355  3.5200  0.235    3  0.000  0.394   107.66    59.77    38.55    30.30    24.75  2 -1.02e-08      0.00 6.922e-01 2.925e-01 1.983e-03 1.515e-03 6.713e-03 -1.000 1.527e-02 -3.617 2.601 1.355 -0.042 -1.693 -3.521 -5.458 -6.369 -6.679
0.0152 0.01508 9.60000 1.3443714380 2.5243376855    1.314  3.392  3.5154  0.178    3  0.000  0.394   120.88    66.19    42.50    33.45    27.33  2  -1.2e-08      0.00 6.922e-01 2.925e-01 1.983e-03 1.515e-03 6.713e-03 -1.000 1.527e-02 -3.710 2.609 1.528 0.183 -1.581 -3.477 -5.566 -6.482 -6.802
0.0152 0.01508 9.60000 1.3443787098 2.5243384562    1.314  3.402  3.5141  0.163    3  0.000  0.394   124.63    68.00    43.61    34.34    28.05  2 -1.26e-08      0.00 6.922e-01 2.925e-01 1.983e-03 1.515e-03 6.713e-03 -1.000 1.527e-02 -3.735 2.611 1.574 0.243 -1.551 -3.465 -5.595 -6.512 -6.834
0.0152 0.01508 9.60000 1.3443787098 2.5243384562    1.313  1.731  3.6732  2.471    4  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.010e-03 1.520e-03 6.720e-03 -1.000 1.538e-02 0.443 2.821 1.886 0.837 0.225 -0.267 -0.991 -1.568 -1.650
0.0152 0.01508 9.60000 1.3446930647 2.5243717630    1.314  1.743  3.6722  2.454    4  0.000  0.399     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.009e-03 1.520e-03 6.720e-03 -1.000 1.538e-02 0.413 2.815 1.866 0.812 0.196 -0.297 -1.025 -1.605 -1.688
0.0152 0.01508 9.60000 1.3450192213 2.5244063013    1.314  1.748  3.6719  2.448    4  0.000  0.398     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.009e-03 1.521e-03 6.720e-03 -1.000 1.538e-02 0.400 2.810 1.857 0.801 0.184 -0.310 -1.039 -1.620 -1.702
0.0152 0.01508 9.60000 1.3453471661 2.5244410096    1.315  1.748  3.6721  2.449    4  0.000  0.398     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.009e-03 1.521e-03 6.720e-03 -1.000 1.538e-02 0.400 2.805 1.855 0.800 0.184 -0.310 -1.038 -1.618 -1.701
0.0152 0.01508 9.60000 1.3456764221 2.5244758371    1.315  1.747  3.6725  2.452    4  0.000  0.398     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.008e-03 1.522e-03 6.720e-03 -1.000 1.538e-02 0.404 2.801 1.855 0.802 0.187 -0.306 -1.033 -1.612 -1.695
0.0152 0.01508 9.60000 1.3460133076 2.5245114513    1.315  1.745  3.6729  2.456    4  0.000  0.398     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.008e-03 1.522e-03 6.720e-03 -1.000 1.538e-02 0.408 2.796 1.855 0.803 0.190 -0.303 -1.028 -1.606 -1.688
0.0152 0.01508 9.60000 1.3463395834 2.5245459244    1.316  1.743  3.6732  2.459    4  0.000  0.398     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.880e-01 2.966e-01 2.007e-03 1.523e-03 6.720e-03 -1.000 1.538e-02 0.412 2.791 1.854 0.805 0.192 -0.299 -1.023 -1.600 -1.682
